ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual,ride_length,weekday
4F7647628E569565,classic_bike,"2023-12-06 12:37:00","2023-12-06 12:41:00","Sangamon St & Lake St",TA1306000015,"Desplaines St & Kinzie St",TA1306000003,42,-88,42,-88,member,4,Wednesday
5F758BFE4F23D9E3,classic_bike,"2023-12-27 17:50:00","2023-12-27 18:04:00","Malcolm X College",631,"Desplaines St & Kinzie St",TA1306000003,42,-88,42,-88,member,14,Wednesday
75D63C4C5E565947,classic_bike,"2023-12-30 18:51:00","2023-12-30 19:06:00","Malcolm X College",631,"Desplaines St & Kinzie St",TA1306000003,42,-88,42,-88,member,15,Saturday
5E221086EDF41D84,electric_bike,"2023-12-07 16:51:00","2023-12-07 16:55:00","Sangamon St & Lake St",TA1306000015,"Desplaines St & Kinzie St",TA1306000003,42,-88,42,-88,member,4,Thursday
44B124F4AD8BD72A,classic_bike,"2023-12-16 09:26:00","2023-12-16 09:27:00","Franklin St & Chicago Ave",13017,"Orleans St & Chestnut St (NEXT Apts)",620,42,-88,42,-88,member,1,Saturday
971D8C678B9CBFD4,classic_bike,"2023-12-18 17:49:00","2023-12-18 17:58:00","Michigan Ave & Washington St",13001,"Desplaines St & Kinzie St",TA1306000003,42,-88,42,-88,member,9,Monday
1A9607469E83DB8F,classic_bike,"2023-12-19 17:44:00","2023-12-19 17:55:00","Michigan Ave & Washington St",13001,"Desplaines St & Kinzie St",TA1306000003,42,-88,42,-88,member,11,Tuesday
BF2EA625B6892607,classic_bike,"2023-12-21 17:47:00","2023-12-21 17:58:00","Michigan Ave & Washington St",13001,"Desplaines St & Kinzie St",TA1306000003,42,-88,42,-88,member,11,Thursday
25B99F8CD871DA5C,classic_bike,"2023-12-20 17:25:00","2023-12-20 17:35:00","Michigan Ave & Washington St",13001,"Desplaines St & Kinzie St",TA1306000003,42,-88,42,-88,member,10,Wednesday
0B3B89AEA0B6FD72,classic_bike,"2023-12-13 16:42:00","2023-12-13 16:55:00","Michigan Ave & Washington St",13001,"Desplaines St & Kinzie St",TA1306000003,42,-88,42,-88,member,13,Wednesday
309C3B07DCCC8006,electric_bike,"2023-12-14 15:15:00","2023-12-14 15:23:00","Michigan Ave & Washington St",13001,"Desplaines St & Kinzie St",TA1306000003,42,-88,42,-88,member,8,Thursday
129130BE27F76F1A,electric_bike,"2023-12-11 14:55:00","2023-12-11 14:57:00","Franklin St & Chicago Ave",13017,"Orleans St & Chestnut St (NEXT Apts)",620,42,-88,42,-88,member,2,Monday
F7F03EF7716AE0A9,classic_bike,"2023-12-22 10:09:00","2023-12-22 10:17:00","Franklin St & Chicago Ave",13017,"Orleans St & Chestnut St (NEXT Apts)",620,42,-88,42,-88,member,8,Friday
F63A105039C1C875,electric_bike,"2023-12-10 07:52:00","2023-12-10 07:59:00","St. Clair St & Erie St",13016,"Desplaines St & Kinzie St",TA1306000003,42,-88,42,-88,member,7,Sunday
7F606CD647DBC6CC,electric_bike,"2023-12-29 06:34:00","2023-12-29 06:40:00","St. Clair St & Erie St",13016,"Desplaines St & Kinzie St",TA1306000003,42,-88,42,-88,member,6,Friday
357274656823A6D5,electric_bike,"2023-12-25 07:51:00","2023-12-25 07:57:00","St. Clair St & Erie St",13016,"Desplaines St & Kinzie St",TA1306000003,42,-88,42,-88,member,6,Monday
961606FFAEE9DE5C,classic_bike,"2023-12-11 12:25:00","2023-12-11 12:30:00","Sangamon St & Washington Blvd",13409,"Desplaines St & Kinzie St",TA1306000003,42,-88,42,-88,member,5,Monday
60266B8F1BBDEF0D,electric_bike,"2023-12-06 16:08:00","2023-12-06 16:15:00","Wacker Dr & Washington St",KA1503000072,"Orleans St & Chestnut St (NEXT Apts)",620,42,-88,42,-88,member,7,Wednesday
CA1C8454CEAF67D0,electric_bike,"2023-12-18 14:52:00","2023-12-18 14:57:00","Wacker Dr & Washington St",KA1503000072,"Desplaines St & Kinzie St",TA1306000003,42,-88,42,-88,member,5,Monday
50C0D3ADE9789701,classic_bike,"2023-12-21 15:07:00","2023-12-21 15:15:00","Wacker Dr & Washington St",KA1503000072,"Desplaines St & Kinzie St",TA1306000003,42,-88,42,-88,member,8,Thursday
B84F050D91EF8D4C,electric_bike,"2023-12-31 10:15:00","2023-12-31 10:20:00","St. Clair St & Erie St",13016,"Orleans St & Chestnut St (NEXT Apts)",620,42,-88,42,-88,member,5,Sunday
D5E9498B57A230EB,electric_bike,"2023-12-19 16:37:00","2023-12-19 16:43:00","Wacker Dr & Washington St",KA1503000072,"Orleans St & Chestnut St (NEXT Apts)",620,42,-88,42,-88,member,6,Tuesday
6592C01B56FE938E,electric_bike,"2023-12-15 15:19:00","2023-12-15 15:27:00","St. Clair St & Erie St",13016,"Desplaines St & Kinzie St",TA1306000003,42,-88,42,-88,member,8,Friday
09A1D374B194F375,electric_bike,"2023-12-20 19:10:00","2023-12-20 19:16:00","St. Clair St & Erie St",13016,"Orleans St & Chestnut St (NEXT Apts)",620,42,-88,42,-88,casual,6,Wednesday
06027D55E9DC55F4,electric_bike,"2023-12-09 11:46:00","2023-12-09 12:14:00","St. Clair St & Erie St",13016,"Desplaines St & Kinzie St",TA1306000003,42,-88,42,-88,casual,28,Saturday
5BE79780E480D34A,electric_bike,"2023-12-28 06:18:00","2023-12-28 06:24:00","St. Clair St & Erie St",13016,"Desplaines St & Kinzie St",TA1306000003,42,-88,42,-88,member,6,Thursday
02D773D2176E8304,electric_bike,"2023-12-20 16:26:00","2023-12-20 16:34:00","Wacker Dr & Washington St",KA1503000072,"Orleans St & Chestnut St (NEXT Apts)",620,42,-88,42,-88,member,8,Wednesday
BFC86A459DFD146F,electric_bike,"2023-12-09 11:48:00","2023-12-09 12:13:00","St. Clair St & Erie St",13016,"Desplaines St & Kinzie St",TA1306000003,42,-88,42,-88,casual,25,Saturday
DB08D611E42DAF65,electric_bike,"2023-12-10 09:33:00","2023-12-10 09:37:00","St. Clair St & Erie St",13016,"Orleans St & Chestnut St (NEXT Apts)",620,42,-88,42,-88,casual,4,Sunday
56AA2A9C9DAB4795,classic_bike,"2023-12-08 14:58:00","2023-12-08 15:06:00","Wacker Dr & Washington St",KA1503000072,"Orleans St & Chestnut St (NEXT Apts)",620,42,-88,42,-88,member,8,Friday
C2DF4331CAD38D71,classic_bike,"2023-12-06 15:19:00","2023-12-06 15:26:00","Wacker Dr & Washington St",KA1503000072,"Orleans St & Chestnut St (NEXT Apts)",620,42,-88,42,-88,member,7,Wednesday
E54F730DA62883BD,classic_bike,"2023-12-07 16:19:00","2023-12-07 16:26:00","Wacker Dr & Washington St",KA1503000072,"Orleans St & Chestnut St (NEXT Apts)",620,42,-88,42,-88,member,7,Thursday
DA3CD91698D2C8B6,electric_bike,"2023-12-15 14:06:00","2023-12-15 14:26:00","N Sheffield Ave & W Wellington Ave",20256,"Francisco Ave & Montrose Ave",446,42,-88,42,-88,member,20,Friday
AAABCCD4FDE1BFE4,electric_bike,"2023-12-14 14:08:00","2023-12-14 14:25:00","N Sheffield Ave & W Wellington Ave",20256,"Francisco Ave & Montrose Ave",446,42,-88,42,-88,member,17,Thursday
47F1CD4F813EC7AF,electric_bike,"2023-12-12 14:14:00","2023-12-12 14:31:00","N Sheffield Ave & W Wellington Ave",20256,"Francisco Ave & Montrose Ave",446,42,-88,42,-88,member,17,Tuesday
57A728B0174764DA,electric_bike,"2023-12-09 09:41:00","2023-12-09 09:45:00","Whipple/Irving Park",475,"Francisco Ave & Montrose Ave",446,42,-88,42,-88,member,4,Saturday
D094F365C233A0EB,electric_bike,"2023-12-28 15:36:00","2023-12-28 15:44:00","Dearborn St & Van Buren St",624,"Desplaines St & Kinzie St",TA1306000003,42,-88,42,-88,member,8,Thursday
B9F140AE41E4DF24,electric_bike,"2023-12-09 20:06:00","2023-12-09 20:11:00","Wabash Ave & Roosevelt Rd",TA1305000002,"Canal St & Taylor St",15550,42,-88,42,-88,member,5,Saturday
B20950114CAF0C00,classic_bike,"2023-12-08 11:43:00","2023-12-08 11:53:00","Wabash Ave & Roosevelt Rd",TA1305000002,"Dearborn St & Monroe St",TA1305000006,42,-88,42,-88,member,10,Friday
B2ADEFEBFD01F16B,classic_bike,"2023-12-23 14:48:00","2023-12-23 15:06:00","Wabash Ave & Roosevelt Rd",TA1305000002,"Michigan Ave & Washington St",13001,42,-88,42,-88,member,18,Saturday
A92385A88A9C90AC,classic_bike,"2023-12-02 06:41:00","2023-12-02 06:49:00","Wabash Ave & Roosevelt Rd",TA1305000002,"Dearborn St & Monroe St",TA1305000006,42,-88,42,-88,member,8,Saturday
BAE9167C3878CDD6,classic_bike,"2023-12-02 13:07:00","2023-12-02 13:54:00","DuSable Lake Shore Dr & Belmont Ave",TA1309000049,"Michigan Ave & Washington St",13001,42,-88,42,-88,casual,47,Saturday
F0631366AD5BBD70,classic_bike,"2023-12-07 08:22:00","2023-12-07 08:31:00","Wabash Ave & Roosevelt Rd",TA1305000002,"Dearborn St & Monroe St",TA1305000006,42,-88,42,-88,member,9,Thursday
5269525C9FA652E0,classic_bike,"2023-12-12 18:14:00","2023-12-12 18:41:00","DuSable Lake Shore Dr & Belmont Ave",TA1309000049,"California Ave & Fletcher St",15642,42,-88,42,-88,member,27,Tuesday
354504B54A122000,electric_bike,"2023-12-09 19:40:00","2023-12-09 19:49:00","Wabash Ave & Roosevelt Rd",TA1305000002,"Dearborn St & Monroe St",TA1305000006,42,-88,42,-88,member,9,Saturday
AC20FB758F6BDC73,classic_bike,"2023-12-04 08:03:00","2023-12-04 08:35:00","Wilton Ave & Diversey Pkwy",TA1306000014,"Dearborn St & Monroe St",TA1305000006,42,-88,42,-88,member,32,Monday
C6A8C6FF2A2D362E,classic_bike,"2023-12-19 08:56:00","2023-12-19 09:01:00","LaSalle St & Jackson Blvd",TA1309000004,"Michigan Ave & Washington St",13001,42,-88,42,-88,member,5,Tuesday
49AB37E23CEF31E8,classic_bike,"2023-12-07 16:59:00","2023-12-07 17:07:00","LaSalle St & Jackson Blvd",TA1309000004,"Michigan Ave & Washington St",13001,42,-88,42,-88,member,8,Thursday
F1BDAC1C913440B8,electric_bike,"2023-12-15 16:32:00","2023-12-15 16:37:00","Clark St & Berwyn Ave",KA1504000146,"Broadway & Argyle St",13108,42,-88,42,-88,member,5,Friday
CCD0390BF6D8B409,classic_bike,"2023-12-07 15:31:00","2023-12-07 15:34:00","LaSalle St & Jackson Blvd",TA1309000004,"Dearborn St & Monroe St",TA1305000006,42,-88,42,-88,member,3,Thursday
4809873715B73C2F,electric_bike,"2023-12-06 15:05:00","2023-12-06 15:14:00","LaSalle St & Jackson Blvd",TA1309000004,"Franklin St & Chicago Ave",13017,42,-88,42,-88,member,9,Wednesday
DDF1F34DD09BE4A2,electric_bike,"2023-12-19 18:01:00","2023-12-19 18:06:00","Clark St & Berwyn Ave",KA1504000146,"Broadway & Argyle St",13108,42,-88,42,-88,member,5,Tuesday
131F9B40B6ED6D55,electric_bike,"2023-12-02 21:15:00","2023-12-02 21:21:00","Clark St & Berwyn Ave",KA1504000146,"Lakefront Trail & Bryn Mawr Ave",15576,42,-88,42,-88,member,6,Saturday
ABDC500440A63646,classic_bike,"2023-12-06 12:19:00","2023-12-06 12:30:00","Green St & Washington Blvd",13053,"Dearborn St & Monroe St",TA1305000006,42,-88,42,-88,member,11,Wednesday
BDACFCAB05F15F2D,classic_bike,"2023-12-18 08:37:00","2023-12-18 08:46:00","Wabash Ave & Roosevelt Rd",TA1305000002,"Dearborn St & Monroe St",TA1305000006,42,-88,42,-88,member,9,Monday
5CC1B6FA7188C5C5,electric_bike,"2023-12-12 06:27:00","2023-12-12 06:28:00","LaSalle St & Jackson Blvd",TA1309000004,"Dearborn St & Monroe St",TA1305000006,42,-88,42,-88,member,1,Tuesday
2DCEDFE9C371F621,electric_bike,"2023-12-19 10:12:00","2023-12-19 10:13:00","LaSalle St & Jackson Blvd",TA1309000004,"Dearborn St & Monroe St",TA1305000006,42,-88,42,-88,member,1,Tuesday
CB675AB1BFEA6084,electric_bike,"2023-12-16 21:39:00","2023-12-16 21:48:00","Morgan St & 31st St",TA1308000046,"Western Ave & 21st St",13091,42,-88,42,-88,member,9,Saturday
76E51A9164AB39BD,classic_bike,"2023-12-06 06:27:00","2023-12-06 06:29:00","LaSalle St & Jackson Blvd",TA1309000004,"Dearborn St & Monroe St",TA1305000006,42,-88,42,-88,member,2,Wednesday
B2EF56831A687EF3,classic_bike,"2023-12-26 23:28:00","2023-12-26 23:41:00","LaSalle St & Jackson Blvd",TA1309000004,"Morgan St & 18th St",13163,42,-88,42,-88,member,13,Tuesday
952AB1C9FED36ED1,electric_bike,"2023-12-27 06:26:00","2023-12-27 06:28:00","LaSalle St & Jackson Blvd",TA1309000004,"Dearborn St & Monroe St",TA1305000006,42,-88,42,-88,member,2,Wednesday
0FB0BABC24F7BBDC,classic_bike,"2023-12-11 06:27:00","2023-12-11 06:29:00","LaSalle St & Jackson Blvd",TA1309000004,"Dearborn St & Monroe St",TA1305000006,42,-88,42,-88,member,2,Monday
AF8A3C5F170CB2B8,classic_bike,"2023-12-07 23:19:00","2023-12-07 23:32:00","LaSalle St & Jackson Blvd",TA1309000004,"Morgan St & 18th St",13163,42,-88,42,-88,member,13,Thursday
1801158C0305C336,electric_bike,"2023-12-18 06:26:00","2023-12-18 06:28:00","LaSalle St & Jackson Blvd",TA1309000004,"Dearborn St & Monroe St",TA1305000006,42,-88,42,-88,member,2,Monday
EC11ABC33F12EC44,classic_bike,"2023-12-09 00:21:00","2023-12-09 00:34:00","LaSalle St & Jackson Blvd",TA1309000004,"Morgan St & 18th St",13163,42,-88,42,-88,member,13,Saturday
AA37EB634369FA7B,classic_bike,"2023-12-21 06:28:00","2023-12-21 06:30:00","LaSalle St & Jackson Blvd",TA1309000004,"Dearborn St & Monroe St",TA1305000006,42,-88,42,-88,member,2,Thursday
8C716688AE211D19,classic_bike,"2023-12-13 23:10:00","2023-12-13 23:23:00","LaSalle St & Jackson Blvd",TA1309000004,"Morgan St & 18th St",13163,42,-88,42,-88,member,13,Wednesday
D8EA7EC47EC479C5,electric_bike,"2023-12-14 06:29:00","2023-12-14 06:31:00","LaSalle St & Jackson Blvd",TA1309000004,"Dearborn St & Monroe St",TA1305000006,42,-88,42,-88,member,2,Thursday
59F9B22EFA57A50F,classic_bike,"2023-12-07 06:27:00","2023-12-07 06:29:00","LaSalle St & Jackson Blvd",TA1309000004,"Dearborn St & Monroe St",TA1305000006,42,-88,42,-88,member,2,Thursday
E0C00C0B3D929F47,electric_bike,"2023-12-15 06:27:00","2023-12-15 06:29:00","LaSalle St & Jackson Blvd",TA1309000004,"Dearborn St & Monroe St",TA1305000006,42,-88,42,-88,member,2,Friday
250773831DB3DD79,electric_bike,"2023-12-20 06:28:00","2023-12-20 06:29:00","LaSalle St & Jackson Blvd",TA1309000004,"Dearborn St & Monroe St",TA1305000006,42,-88,42,-88,member,1,Wednesday
8B760C20B15E2246,electric_bike,"2023-12-01 06:27:00","2023-12-01 06:30:00","LaSalle St & Jackson Blvd",TA1309000004,"Dearborn St & Monroe St",TA1305000006,42,-88,42,-88,member,3,Friday
842E70E5971888AB,electric_bike,"2023-12-29 06:28:00","2023-12-29 06:29:00","LaSalle St & Jackson Blvd",TA1309000004,"Dearborn St & Monroe St",TA1305000006,42,-88,42,-88,member,1,Friday
AAF192FF4DA533E8,electric_bike,"2023-12-04 06:28:00","2023-12-04 06:30:00","LaSalle St & Jackson Blvd",TA1309000004,"Dearborn St & Monroe St",TA1305000006,42,-88,42,-88,member,2,Monday
72AE35ED688A97B6,classic_bike,"2023-12-05 23:15:00","2023-12-05 23:28:00","LaSalle St & Jackson Blvd",TA1309000004,"Morgan St & 18th St",13163,42,-88,42,-88,member,13,Tuesday
C4DD8B65E4808FA2,electric_bike,"2023-12-13 06:27:00","2023-12-13 06:29:00","LaSalle St & Jackson Blvd",TA1309000004,"Dearborn St & Monroe St",TA1305000006,42,-88,42,-88,member,2,Wednesday
DD241316CDE8A00A,electric_bike,"2023-12-05 06:46:00","2023-12-05 06:47:00","LaSalle St & Jackson Blvd",TA1309000004,"Dearborn St & Monroe St",TA1305000006,42,-88,42,-88,member,1,Tuesday
7184B8FA48EC6CF6,electric_bike,"2023-12-28 06:26:00","2023-12-28 06:27:00","LaSalle St & Jackson Blvd",TA1309000004,"Dearborn St & Monroe St",TA1305000006,42,-88,42,-88,member,1,Thursday
ED94D91161AC295B,classic_bike,"2023-12-29 12:53:00","2023-12-29 13:07:00","Wabash Ave & Roosevelt Rd",TA1305000002,"Michigan Ave & Washington St",13001,42,-88,42,-88,member,14,Friday
6C932913A269FE09,classic_bike,"2023-12-17 11:44:00","2023-12-17 12:12:00","DuSable Lake Shore Dr & Belmont Ave",TA1309000049,"Lakefront Trail & Bryn Mawr Ave",15576,42,-88,42,-88,member,28,Sunday
1F6F4E70E96E8DC9,classic_bike,"2023-12-11 14:36:00","2023-12-11 14:44:00","Wabash Ave & Roosevelt Rd",TA1305000002,"Canal St & Taylor St",15550,42,-88,42,-88,member,8,Monday
1777B0D9FB4710FD,classic_bike,"2023-12-07 15:07:00","2023-12-07 15:16:00","Wabash Ave & Roosevelt Rd",TA1305000002,"Canal St & Taylor St",15550,42,-88,42,-88,member,9,Thursday
A9D80F879E68085C,classic_bike,"2023-12-06 10:53:00","2023-12-06 11:03:00","Wabash Ave & Roosevelt Rd",TA1305000002,"Dearborn St & Monroe St",TA1305000006,42,-88,42,-88,member,10,Wednesday
864F6AB03E2F7C35,classic_bike,"2023-12-20 08:41:00","2023-12-20 08:48:00","Wabash Ave & Roosevelt Rd",TA1305000002,"Dearborn St & Monroe St",TA1305000006,42,-88,42,-88,member,7,Wednesday
8896DAA9FC36300E,classic_bike,"2023-12-08 11:43:00","2023-12-08 11:54:00","Wabash Ave & Roosevelt Rd",TA1305000002,"Dearborn St & Monroe St",TA1305000006,42,-88,42,-88,member,11,Friday
15DC21E0B1162537,electric_bike,"2023-12-04 19:05:00","2023-12-04 19:22:00","Green St & Washington Blvd",13053,"Morgan St & 18th St",13163,42,-88,42,-88,member,17,Monday
18BB786CFE04BB89,classic_bike,"2023-12-10 11:26:00","2023-12-10 11:50:00","Broadway & Belmont Ave",13277,"Kimball Ave & Belmont Ave",KA150400009X,42,-88,42,-88,member,24,Sunday
AB6C04C2BBA4C68E,classic_bike,"2023-12-15 12:51:00","2023-12-15 13:16:00","Sedgwick St & North Ave",TA1307000038,"Wood St & Taylor St (Temp)",13285,42,-88,42,-88,member,25,Friday
605DCB3E601B1BA3,classic_bike,"2023-12-30 09:09:00","2023-12-30 10:07:00","Clifton Ave & Armitage Ave",TA1307000163,"Adler Planetarium",13431,42,-88,42,-88,member,58,Saturday
0ECEFF9DDD1A92DE,electric_bike,"2023-12-05 00:57:00","2023-12-05 01:07:00","Public Rack - Halsted St & 95th St - SE",627,"Public Rack - Racine Ave & 109th Pl",877,42,-88,42,-88,member,10,Tuesday
F795020B64C069E2,classic_bike,"2023-12-24 11:14:00","2023-12-24 11:39:00","Broadway & Belmont Ave",13277,"Kimball Ave & Belmont Ave",KA150400009X,42,-88,42,-88,member,25,Sunday
712E85D5D37A3DD6,classic_bike,"2023-12-03 11:30:00","2023-12-03 11:56:00","Broadway & Belmont Ave",13277,"Kimball Ave & Belmont Ave",KA150400009X,42,-88,42,-88,member,26,Sunday
A05B906159085A75,electric_bike,"2023-12-14 16:11:00","2023-12-14 16:17:00","Sangamon St & Lake St",TA1306000015,"Desplaines St & Jackson Blvd",15539,42,-88,42,-88,member,6,Thursday
96C29257EE3720BC,classic_bike,"2023-12-27 11:18:00","2023-12-27 11:43:00","Broadway & Belmont Ave",13277,"Kimball Ave & Belmont Ave",KA150400009X,42,-88,42,-88,member,25,Wednesday
535CDB04802B1357,classic_bike,"2023-12-24 17:57:00","2023-12-24 18:04:00","Wacker Dr & Washington St",KA1503000072,"Desplaines St & Jackson Blvd",15539,42,-88,42,-88,member,7,Sunday
7F17D131132813F8,electric_bike,"2023-12-15 05:55:00","2023-12-15 05:57:00","St. Clair St & Erie St",13016,"McClurg Ct & Ohio St",TA1306000029,42,-88,42,-88,member,2,Friday
2C1BA6477FAF3B9B,classic_bike,"2023-12-17 15:35:00","2023-12-17 15:38:00","St. Clair St & Erie St",13016,"McClurg Ct & Ohio St",TA1306000029,42,-88,42,-88,member,3,Sunday
6678D9E56E73924F,classic_bike,"2023-12-29 15:44:00","2023-12-29 15:55:00","University Ave & 57th St",KA1503000071,"Harper Ave & 59th St",KA1503000070,42,-88,42,-88,member,11,Friday
6DACD1F25BACF1FB,electric_bike,"2023-12-21 16:56:00","2023-12-21 17:01:00","Wacker Dr & Washington St",KA1503000072,"Stetson Ave & South Water St",TA1308000029,42,-88,42,-88,member,5,Thursday
6814CB656D380050,electric_bike,"2023-12-14 12:52:00","2023-12-14 12:56:00","Wacker Dr & Washington St",KA1503000072,"Desplaines St & Jackson Blvd",15539,42,-88,42,-88,member,4,Thursday
025ABC642012F778,classic_bike,"2023-12-26 13:58:00","2023-12-26 14:11:00","Wacker Dr & Washington St",KA1503000072,"McClurg Ct & Ohio St",TA1306000029,42,-88,42,-88,member,13,Tuesday
59E585709CA85BC8,classic_bike,"2023-12-09 18:07:00","2023-12-09 18:13:00","Southport Ave & Waveland Ave",13235,"Ashland Ave & Belle Plaine Ave",13249,42,-88,42,-88,member,6,Saturday
14A4647E6B804850,classic_bike,"2023-12-30 07:00:00","2023-12-30 07:03:00","St. Clair St & Erie St",13016,"McClurg Ct & Ohio St",TA1306000029,42,-88,42,-88,member,3,Saturday
A3994DC8598498F6,electric_bike,"2023-12-19 07:34:00","2023-12-19 07:41:00","Wacker Dr & Washington St",KA1503000072,"Stetson Ave & South Water St",TA1308000029,42,-88,42,-88,member,7,Tuesday
9BCFDF4ED94DAFA1,electric_bike,"2023-12-17 02:06:00","2023-12-17 02:17:00","St. Clair St & Erie St",13016,"Stetson Ave & South Water St",TA1308000029,42,-88,42,-88,casual,11,Sunday
3D0E90953E7C1930,electric_bike,"2023-12-17 02:09:00","2023-12-17 02:17:00","St. Clair St & Erie St",13016,"Stetson Ave & South Water St",TA1308000029,42,-88,42,-88,casual,8,Sunday
16DB232302C2D5C4,electric_bike,"2023-12-14 07:47:00","2023-12-14 07:55:00","Wacker Dr & Washington St",KA1503000072,"Stetson Ave & South Water St",TA1308000029,42,-88,42,-88,casual,8,Thursday
79193ACA6BA43F46,electric_bike,"2023-12-09 18:08:00","2023-12-09 18:13:00","Southport Ave & Waveland Ave",13235,"Ashland Ave & Belle Plaine Ave",13249,42,-88,42,-88,casual,5,Saturday
85921816494900EE,electric_bike,"2023-12-06 07:29:00","2023-12-06 07:34:00","Wacker Dr & Washington St",KA1503000072,"Stetson Ave & South Water St",TA1308000029,42,-88,42,-88,member,5,Wednesday
ADCEF0368D812A27,classic_bike,"2023-12-25 00:53:00","2023-12-25 00:56:00","St. Clair St & Erie St",13016,"McClurg Ct & Ohio St",TA1306000029,42,-88,42,-88,member,3,Monday
A1CAD2CFC3BC420A,electric_bike,"2023-12-06 07:47:00","2023-12-06 07:56:00","Wacker Dr & Washington St",KA1503000072,"Stetson Ave & South Water St",TA1308000029,42,-88,42,-88,casual,9,Wednesday
6110410D9DDC330E,electric_bike,"2023-12-15 07:48:00","2023-12-15 07:58:00","Wacker Dr & Washington St",KA1503000072,"Stetson Ave & South Water St",TA1308000029,42,-88,42,-88,casual,10,Friday
89FD29C4C8B9C5EC,electric_bike,"2023-12-19 07:30:00","2023-12-19 07:35:00","Wacker Dr & Washington St",KA1503000072,"Stetson Ave & South Water St",TA1308000029,42,-88,42,-88,member,5,Tuesday
5DFA3CE3739D3B19,electric_bike,"2023-12-14 07:25:00","2023-12-14 07:31:00","Wacker Dr & Washington St",KA1503000072,"Stetson Ave & South Water St",TA1308000029,42,-88,42,-88,member,6,Thursday
1BD5F0782949B2D5,electric_bike,"2023-12-20 06:55:00","2023-12-20 07:01:00","Wacker Dr & Washington St",KA1503000072,"Stetson Ave & South Water St",TA1308000029,42,-88,42,-88,member,6,Wednesday
7BA81CC3E70203EC,electric_bike,"2023-12-30 12:50:00","2023-12-30 13:02:00","Sangamon St & Washington Blvd",13409,"McClurg Ct & Ohio St",TA1306000029,42,-88,42,-88,member,12,Saturday
BC2CD5990E4B010D,classic_bike,"2023-12-11 18:26:00","2023-12-11 18:46:00","Sangamon St & Washington Blvd",13409,"McClurg Ct & Ohio St",TA1306000029,42,-88,42,-88,member,20,Monday
EC275BFBA772D13C,classic_bike,"2023-12-15 17:02:00","2023-12-15 17:23:00","Sangamon St & Washington Blvd",13409,"McClurg Ct & Ohio St",TA1306000029,42,-88,42,-88,member,21,Friday
C0D662B575B2CE30,classic_bike,"2023-12-14 07:33:00","2023-12-14 07:40:00","Wacker Dr & Washington St",KA1503000072,"Stetson Ave & South Water St",TA1308000029,42,-88,42,-88,member,7,Thursday
A31D12753BC9450C,classic_bike,"2023-12-24 15:10:00","2023-12-24 15:13:00","St. Clair St & Erie St",13016,"McClurg Ct & Ohio St",TA1306000029,42,-88,42,-88,member,3,Sunday
F0C33594D72B7AA3,electric_bike,"2023-12-12 16:20:00","2023-12-12 16:25:00","Dearborn St & Monroe St",TA1305000006,"Desplaines St & Jackson Blvd",15539,42,-88,42,-88,member,5,Tuesday
957B3F8471F74B0D,electric_bike,"2023-12-13 16:21:00","2023-12-13 16:26:00","Dearborn St & Monroe St",TA1305000006,"Desplaines St & Jackson Blvd",15539,42,-88,42,-88,member,5,Wednesday
AC0ECC47EF049544,electric_bike,"2023-12-19 17:18:00","2023-12-19 17:24:00","Dearborn St & Monroe St",TA1305000006,"Desplaines St & Jackson Blvd",15539,42,-88,42,-88,member,6,Tuesday
648A34BCC89717EC,electric_bike,"2023-12-07 16:36:00","2023-12-07 16:41:00","Dearborn St & Monroe St",TA1305000006,"Desplaines St & Jackson Blvd",15539,42,-88,42,-88,member,5,Thursday
98F1009A958C1AC0,electric_bike,"2023-12-06 13:51:00","2023-12-06 13:56:00","Dearborn St & Monroe St",TA1305000006,"Desplaines St & Jackson Blvd",15539,42,-88,42,-88,member,5,Wednesday
FBED7252F169DFDE,classic_bike,"2023-12-31 11:22:00","2023-12-31 11:31:00","Michigan Ave & Washington St",13001,"McClurg Ct & Ohio St",TA1306000029,42,-88,42,-88,member,9,Sunday
E653937E5E70948B,electric_bike,"2023-12-21 11:57:00","2023-12-21 12:01:00","Throop St & Taylor St",13139,"Wood St & Taylor St (Temp)",13285,42,-88,42,-88,member,4,Thursday
E9B2E646CA0C6579,classic_bike,"2023-12-22 14:40:00","2023-12-22 14:47:00","California Ave & Fletcher St",15642,"Kimball Ave & Belmont Ave",KA150400009X,42,-88,42,-88,member,7,Friday
E2EF609E82420EE1,classic_bike,"2023-12-20 11:41:00","2023-12-20 11:51:00","Dearborn St & Monroe St",TA1305000006,"Stetson Ave & South Water St",TA1308000029,42,-88,42,-88,member,10,Wednesday
18C56EBF5A26128C,electric_bike,"2023-12-06 06:41:00","2023-12-06 06:55:00","Wood St & Milwaukee Ave",13221,"Desplaines St & Jackson Blvd",15539,42,-88,42,-88,member,14,Wednesday
8490661FDCAEB353,classic_bike,"2023-12-19 14:43:00","2023-12-19 14:45:00","Michigan Ave & Washington St",13001,"Stetson Ave & South Water St",TA1308000029,42,-88,42,-88,member,2,Tuesday
0BA7F609004C12F1,electric_bike,"2023-12-11 07:26:00","2023-12-11 07:32:00","Dearborn St & Monroe St",TA1305000006,"McClurg Ct & Ohio St",TA1306000029,42,-88,42,-88,member,6,Monday
